day,open,high,low,close,volume,entry,20daymax,maxday,HoldDays,ProfitRate,preday,preopen,prehigh,prelow,preclose,prevolume
2020/7/24,90.987503,92.970001,89.144997,92.614998,185438800,89.5274974,124.8675,2020/8/21,28,39.474%,2020/7/23,96.997498,97.077499,92.010002,92.845001,197004400
2020/7/28,94.3675,94.550003,93.247498,93.252502,103625600,93.3777485,128.785004,2020/8/24,27,37.918%,2020/7/27,93.709999,94.904999,93.480003,94.809998,121214000
2020/7/27,93.709999,94.904999,93.480003,94.809998,121214000,93.6225026,128.785004,2020/8/24,28,37.558%,2020/7/24,90.987503,92.970001,89.144997,92.614998,185438800
2020/7/29,93.75,95.230003,93.712502,95.040001,90329200,93.8642521,128.785004,2020/8/24,26,37.203%,2020/7/28,94.3675,94.550003,93.247498,93.252502,103625600
2020/7/30,94.1875,96.297501,93.767502,96.190002,158130000,94.0205019,128.785004,2020/8/24,25,36.975%,2020/7/29,93.75,95.230003,93.712502,95.040001,90329200
2020/3/23,57.02,57.125,53.1525,56.092499,336752800,53.54975,72.0625,2020/4/14,22,34.571%,2020/3/20,61.794998,62.9575,57,57.310001,401693200
2020/7/23,96.997498,97.077499,92.010002,92.845001,197004400,92.5167517,118.392502,2020/8/20,28,27.969%,2020/7/22,96.692497,97.974998,96.602501,97.272499,89001600
2020/7/31,102.885002,106.415001,100.824997,106.260002,374336800,101.3839974,128.785004,2020/8/24,24,27.027%,2020/7/30,94.1875,96.297501,93.767502,96.190002,158130000
2020/8/5,109.377502,110.392502,108.897499,110.0625,121992000,109.0469993,137.979996,2020/9/2,28,26.533%,2020/8/4,109.1325,110.790001,108.387497,109.665001,173071600
2020/8/11,111.970001,112.482498,109.107498,109.375,187902400,109.444998,137.979996,2020/9/2,22,26.072%,2020/8/10,112.599998,113.775002,110,112.727501,212403600
2020/4/2,60.084999,61.287498,59.224998,61.232498,165934000,59.431248,74.75,2020/5/1,29,25.776%,2020/4/1,61.625,62.18,59.782501,60.227501,176218400
2020/8/6,110.404999,114.412498,109.797501,113.902496,202428800,110.2590007,137.979996,2020/9/2,27,25.142%,2020/8/5,109.377502,110.392502,108.897499,110.0625,121992000
2020/3/20,61.794998,62.9575,57,57.310001,401693200,57.59575,72.0625,2020/4/14,25,25.118%,2020/3/19,61.8475,63.209999,60.6525,61.195,271857200
2020/8/10,112.599998,113.775002,110,112.727501,212403600,110.3775002,137.979996,2020/9/2,23,25.007%,2020/8/7,113.205002,113.675003,110.292503,111.112503,198045600
2020/4/3,60.700001,61.424999,59.7425,60.352501,129880000,59.9107499,74.75,2020/5/1,28,24.769%,2020/4/2,60.084999,61.287498,59.224998,61.232498,165934000
2020/8/12,110.497498,113.275002,110.297501,113.010002,165944800,110.5952511,137.979996,2020/9/2,21,24.761%,2020/8/11,111.970001,112.482498,109.107498,109.375,187902400
2020/8/7,113.205002,113.675003,110.292503,111.112503,198045600,110.630753,137.979996,2020/9/2,26,24.721%,2020/8/6,110.404999,114.412498,109.797501,113.902496,202428800
2020/8/4,109.1325,110.790001,108.387497,109.665001,173071600,108.6277474,134.800003,2020/9/1,28,24.094%,2020/8/3,108.199997,111.637497,107.892502,108.9375,308151200
2020/4/1,61.625,62.18,59.782501,60.227501,176218400,60.0222509,73.6325,2020/4/30,29,22.675%,2020/3/31,63.900002,65.622498,63,63.572498,197002000
2020/3/24,59.09,61.922501,58.575001,61.720001,287531200,58.909751,72.0625,2020/4/14,21,22.327%,2020/3/23,57.02,57.125,53.1525,56.092499,336752800
2020/8/14,114.830002,115,113.044998,114.907501,165565200,113.2404982,137.979996,2020/9/2,19,21.847%,2020/8/13,114.43,116.042503,113.927498,115.010002,210082000
2020/7/14,94.839996,97.254997,93.877502,97.057503,170989200,94.2152515,114.412498,2020/8/6,23,21.437%,2020/7/13,97.264999,99.955002,95.2575,95.477501,191649200
2020/7/22,96.692497,97.974998,96.602501,97.272499,89001600,96.7397507,117.162498,2020/8/19,28,21.111%,2020/7/21,99.172501,99.25,96.7425,97,103646000
2020/8/3,108.199997,111.637497,107.892502,108.9375,308151200,108.2670015,131,2020/8/31,28,20.997%,2020/7/31,102.885002,106.415001,100.824997,106.260002,374336800
2020/7/17,96.987503,97.147499,95.839996,96.327499,92186800,95.9707463,116.042503,2020/8/13,27,20.914%,2020/7/16,96.5625,97.404999,95.904999,96.522499,110577600
2020/3/18,59.942501,62.5,59.279999,61.6675,300233600,59.6019991,72.0625,2020/4/14,27,20.906%,2020/3/17,61.877499,64.402496,59.599998,63.215,324056000
2020/8/13,114.43,116.042503,113.927498,115.010002,210082000,114.1389985,137.979996,2020/9/2,20,20.888%,2020/8/12,110.497498,113.275002,110.297501,113.010002,165944800
2020/8/17,116.0625,116.087502,113.962502,114.607498,119561600,114.175002,137.979996,2020/9/2,16,20.850%,2020/8/14,114.830002,115,113.044998,114.907501,165565200
2020/8/18,114.352501,116,114.0075,115.5625,105633600,114.20675,137.979996,2020/9/2,15,20.816%,2020/8/17,116.0625,116.087502,113.962502,114.607498,119561600
2020/7/16,96.5625,97.404999,95.904999,96.522499,110577600,96.054999,116.042503,2020/8/13,28,20.808%,2020/7/15,98.989998,99.247498,96.489998,97.724998,153198000
2020/9/21,104.540001,110.190002,103.099998,110.080002,195713800,103.8089984,125.389999,2020/10/13,22,20.789%,2020/9/18,110.400002,110.879997,106.089996,106.839996,287104900
2020/7/10,95.334999,95.980003,94.705002,95.919998,90257200,94.8325021,114.412498,2020/8/6,27,20.647%,2020/7/9,96.262497,96.317497,94.672501,95.752502,125642800
2020/7/9,96.262497,96.317497,94.672501,95.752502,125642800,94.8370006,114.412498,2020/8/6,28,20.641%,2020/7/8,94.18,95.375,94.089996,95.342499,117092000
2020/7/20,96.417503,98.5,96.0625,98.357498,90318000,96.30625,116.087502,2020/8/17,28,20.540%,2020/7/17,96.987503,97.147499,95.839996,96.327499,92186800
2020/7/6,92.5,93.945,92.467499,93.462502,118655600,92.6152491,111.637497,2020/8/3,28,20.539%,2020/7/2,91.962502,92.6175,90.910004,91.027496,114041600
2020/4/6,62.724998,65.777496,62.345001,65.6175,201820400,62.6882505,75.25,2020/5/5,29,20.038%,2020/4/3,60.700001,61.424999,59.7425,60.352501,129880000
2020/3/17,61.877499,64.402496,59.599998,63.215,324056000,60.0802478,72.0625,2020/4/14,28,19.944%,2020/3/16,60.487499,64.769997,60,60.552502,322423600
2020/4/21,69.07,69.3125,66.357498,67.092499,180991600,66.6529982,79.922501,2020/5/12,21,19.908%,2020/4/20,69.487503,70.419998,69.212502,69.232498,130015200
2020/7/7,93.852501,94.654999,93.057503,93.172501,112424400,93.2172526,111.637497,2020/8/3,27,19.761%,2020/7/6,92.5,93.945,92.467499,93.462502,118655600
2019/1/7,37.174999,37.2075,36.474998,36.982498,219111200,36.5482482,43.77,2019/2/5,29,19.760%,2019/1/4,36.1325,37.137501,35.950001,37.064999,234428400
2020/6/15,83.3125,86.419998,83.144997,85.747498,138808800,83.4724971,99.955002,2020/7/13,28,19.746%,2020/6/12,86.18,86.949997,83.555,84.699997,200146000
2020/7/21,99.172501,99.25,96.7425,97,103646000,96.99325,116.087502,2020/8/17,27,19.686%,2020/7/20,96.417503,98.5,96.0625,98.357498,90318000
2019/6/3,43.900002,44.48,42.567501,43.325001,161584400,42.7587509,51.122501,2019/7/1,28,19.560%,2019/5/31,44.057499,44.497501,43.747501,43.767502,108174400
2020/7/13,97.264999,99.955002,95.2575,95.477501,191649200,95.7272502,114.412498,2020/8/6,24,19.519%,2020/7/10,95.334999,95.980003,94.705002,95.919998,90257200
2020/8/19,115.982498,117.162498,115.610001,115.707497,145538000,115.7652507,137.979996,2020/9/2,14,19.189%,2020/8/18,114.352501,116,114.0075,115.5625,105633600
2020/3/16,60.487499,64.769997,60,60.552502,322423600,60.4769997,72.0625,2020/4/14,29,19.157%,2020/3/13,66.222504,69.980003,63.237499,69.4925,370732000
2020/6/12,86.18,86.949997,83.555,84.699997,200146000,83.8944997,99.955002,2020/7/13,31,19.144%,2020/6/11,87.327499,87.764999,83.870003,83.974998,201662400
2020/11/24,113.910004,115.849998,112.589996,115.169998,113874200,112.9159962,134.410004,2020/12/22,28,19.035%,2020/11/23,117.18,117.620003,113.75,113.849998,127959300
2019/1/4,36.1325,37.137501,35.950001,37.064999,234428400,36.068751,42.915001,2019/2/4,31,18.981%,2019/1/3,35.994999,36.43,35.5,35.547501,365248800
2020/8/20,115.75,118.392502,115.732498,118.275002,126907200,115.9984984,137.979996,2020/9/2,13,18.950%,2020/8/19,115.982498,117.162498,115.610001,115.707497,145538000
2020/4/13,67.077499,68.425003,66.457497,68.3125,131022800,66.6542476,79.262497,2020/5/11,28,18.916%,2020/4/9,67.175003,67.517502,66.175003,66.997498,162116400
2020/9/24,105.169998,110.25,105,108.220001,167743300,105.525,125.389999,2020/10/13,19,18.825%,2020/9/23,111.620003,112.110001,106.769997,107.120003,150718700
2020/5/27,79.035004,79.677498,78.272499,79.527496,112945200,78.4129989,93.095001,2020/6/23,27,18.724%,2020/5/26,80.875,81.059998,79.125,79.182503,125522000
2019/1/3,35.994999,36.43,35.5,35.547501,365248800,35.593,42.25,2019/1/31,28,18.703%,2019/1/2,38.7225,39.712502,38.557499,39.48,148158800
2020/7/8,94.18,95.375,94.089996,95.342499,117092000,94.2184964,111.637497,2020/8/3,26,18.488%,2020/7/7,93.852501,94.654999,93.057503,93.172501,112424400
2020/11/30,116.970001,120.970001,116.809998,119.050003,169410200,117.2259983,138.789993,2020/12/29,29,18.395%,2020/11/27,116.57,117.489998,116.220001,116.589996,46691300
2019/12/12,66.945,68.139999,66.830002,67.864998,137310400,66.9610017,79.267502,2020/1/13,32,18.379%,2019/12/11,67.202499,67.775002,67.125,67.692497,78756800
2020/3/19,61.8475,63.209999,60.6525,61.195,271857200,60.9082499,72.0625,2020/4/14,26,18.313%,2020/3/18,59.942501,62.5,59.279999,61.6675,300233600
2020/7/15,98.989998,99.247498,96.489998,97.724998,153198000,96.765748,114.412498,2020/8/6,22,18.237%,2020/7/14,94.839996,97.254997,93.877502,97.057503,170989200
2020/11/27,116.57,117.489998,116.220001,116.589996,46691300,116.3470007,137.339996,2020/12/28,31,18.043%,2020/11/25,115.550003,116.75,115.169998,116.029999,76499200
2019/1/8,37.389999,37.955002,37.130001,37.6875,164101200,37.2125011,43.892502,2019/2/6,29,17.951%,2019/1/7,37.174999,37.2075,36.474998,36.982498,219111200
2020/5/15,75.087502,76.974998,75.052498,76.927498,166348400,75.244748,88.692497,2020/6/10,26,17.872%,2020/5/14,76.127502,77.447502,75.3825,77.385002,158929200
2020/11/23,117.18,117.620003,113.75,113.849998,127959300,114.1370003,134.410004,2020/12/22,29,17.762%,2020/11/20,118.639999,118.769997,117.290001,117.339996,73604300
2020/5/28,79.192497,80.860001,78.907501,79.5625,133560800,79.102751,93.095001,2020/6/23,26,17.689%,2020/5/27,79.035004,79.677498,78.272499,79.527496,112945200
2020/9/18,110.400002,110.879997,106.089996,106.839996,287104900,106.5689961,125.389999,2020/10/13,25,17.661%,2020/9/17,109.720001,112.199997,108.709999,110.339996,178011000
2020/2/28,64.315002,69.602501,64.092499,68.339996,426884800,64.6434992,76,2020/3/3,4,17.568%,2020/2/27,70.275002,71.5,68.239998,68.379997,320605600
2019/1/14,37.712502,37.817501,37.305,37.5,129756800,37.3562501,43.892502,2019/2/6,23,17.497%,2019/1/11,38.220001,38.424999,37.877499,38.072498,108092800
2020/5/29,79.8125,80.287498,79.1175,79.485001,153598000,79.2344998,93.095001,2020/6/23,25,17.493%,2020/5/28,79.192497,80.860001,78.907501,79.5625,133560800
2020/5/26,80.875,81.059998,79.125,79.182503,125522000,79.3184998,93.095001,2020/6/23,28,17.369%,2020/5/22,78.942497,79.807503,78.837502,79.722504,81803200
2020/5/14,76.127502,77.447502,75.3825,77.385002,158929200,75.5890002,88.692497,2020/6/10,27,17.335%,2020/5/13,78.037498,78.987503,75.802498,76.912498,200622400
2020/3/25,62.6875,64.5625,61.075001,61.380001,303602000,61.4237509,72.0625,2020/4/14,20,17.320%,2020/3/24,59.09,61.922501,58.575001,61.720001,287531200
2020/6/1,79.4375,80.587502,79.302498,80.462502,80791200,79.4309984,93.095001,2020/6/23,22,17.202%,2020/5/29,79.8125,80.287498,79.1175,79.485001,153598000
2020/4/22,68.402496,69.474998,68.050003,69.025002,117057200,68.1925025,79.922501,2020/5/12,20,17.201%,2020/4/21,69.07,69.3125,66.357498,67.092499,180991600
2019/12/3,64.577499,64.8825,64.072502,64.862503,114430400,64.1535018,75.150002,2020/1/2,30,17.141%,2019/12/2,66.817497,67.0625,65.862503,66.040001,94487200
2019/12/13,67.864998,68.824997,67.732498,68.787498,133587600,67.8417479,79.392502,2020/1/14,32,17.026%,2019/12/12,66.945,68.139999,66.830002,67.864998,137310400
2020/4/9,67.175003,67.517502,66.175003,66.997498,162116400,66.3092529,77.587502,2020/5/8,29,17.009%,2020/4/8,65.684998,66.842499,65.307503,66.517502,168895200
2019/1/9,37.822498,38.6325,37.407501,38.327499,180396400,37.5300009,43.892502,2019/2/6,28,16.953%,2019/1/8,37.389999,37.955002,37.130001,37.6875,164101200
2020/9/23,111.620003,112.110001,106.769997,107.120003,150718700,107.3039974,125.389999,2020/10/13,20,16.855%,2020/9/22,112.68,112.860001,109.160004,111.809998,183055400
2020/7/2,91.962502,92.6175,90.910004,91.027496,114041600,91.0807536,106.415001,2020/7/31,29,16.836%,2020/7/1,91.279999,91.839996,90.977501,91.027496,110737200
2019/6/4,43.860001,44.9575,43.630001,44.91,123872000,43.7627509,51.122501,2019/7/1,27,16.817%,2019/6/3,43.900002,44.48,42.567501,43.325001,161584400
2019/1/15,37.567501,38.3475,37.512501,38.267502,114843600,37.5960009,43.892502,2019/2/6,22,16.748%,2019/1/14,37.712502,37.817501,37.305,37.5,129756800
2020/6/2,80.1875,80.860001,79.732498,80.834999,87642800,79.8452483,93.095001,2020/6/23,21,16.594%,2020/6/1,79.4375,80.587502,79.302498,80.462502,80791200
2019/12/10,67.150002,67.517502,66.464996,67.120003,90420400,66.5702466,77.607498,2020/1/9,30,16.580%,2019/12/9,67.5,67.699997,66.227501,66.730003,128042400
2020/4/8,65.684998,66.842499,65.307503,66.517502,168895200,65.4610026,76.292503,2020/5/7,29,16.546%,2020/4/7,67.699997,67.925003,64.75,64.857498,202887200
2020/11/25,115.550003,116.75,115.169998,116.029999,76499200,115.3279982,134.410004,2020/12/22,27,16.546%,2020/11/24,113.910004,115.849998,112.589996,115.169998,113874200
2020/5/13,78.037498,78.987503,75.802498,76.912498,200622400,76.1209985,88.692497,2020/6/10,28,16.515%,2020/5/12,79.457497,79.922501,77.727501,77.852501,162301200
2020/4/7,67.699997,67.925003,64.75,64.857498,202887200,65.0675003,75.809998,2020/5/6,29,16.510%,2020/4/6,62.724998,65.777496,62.345001,65.6175,201820400
2020/4/23,68.967499,70.4375,68.717499,68.7575,124814400,68.8894991,80.222504,2020/5/21,28,16.451%,2020/4/22,68.402496,69.474998,68.050003,69.025002,117057200
2020/3/26,61.630001,64.669998,61.59,64.610001,252087200,61.8979998,72.0625,2020/4/14,19,16.421%,2020/3/25,62.6875,64.5625,61.075001,61.380001,303602000
2019/3/8,42.580002,43.267502,42.375,43.227501,95997600,42.4642502,49.422501,2019/3/22,14,16.386%,2019/3/7,43.467499,43.610001,43.005001,43.125,99185600
2019/12/11,67.202499,67.775002,67.125,67.692497,78756800,67.1900002,78.167503,2020/1/10,30,16.338%,2019/12/10,67.150002,67.517502,66.464996,67.120003,90420400
2020/3/27,63.1875,63.967499,61.762501,61.935001,204216800,61.9830008,72.0625,2020/4/14,18,16.262%,2020/3/26,61.630001,64.669998,61.59,64.610001,252087200
2020/4/28,71.269997,71.457497,69.550003,69.644997,112004800,69.7407524,81.059998,2020/5/26,28,16.230%,2020/4/27,70.449997,71.135002,69.987503,70.792503,117087600
2019/1/10,38.125,38.4925,37.715,38.450001,143122800,37.79275,43.892502,2019/2/6,27,16.140%,2019/1/9,37.822498,38.6325,37.407501,38.327499,180396400
2020/6/5,80.837502,82.9375,80.807503,82.875,137250400,81.0205027,93.945,2020/7/6,31,15.952%,2020/6/4,81.097504,81.404999,80.195,80.580002,87560400
2020/9/25,108.43,112.440002,107.669998,112.279999,149981400,108.1469984,125.389999,2020/10/13,18,15.944%,2020/9/24,105.169998,110.25,105,108.220001,167743300
2020/6/4,81.097504,81.404999,80.195,80.580002,87560400,80.3159999,93.095001,2020/6/23,19,15.911%,2020/6/3,81.165001,81.550003,80.574997,81.279999,104491200
2019/10/3,54.607498,55.240002,53.782501,55.205002,114426000,53.9282511,62.4375,2019/10/29,26,15.779%,2019/10/2,55.764999,55.895,54.482498,54.740002,138449200
2019/1/11,38.220001,38.424999,37.877499,38.072498,108092800,37.932249,43.892502,2019/2/6,26,15.713%,2019/1/10,38.125,38.4925,37.715,38.450001,143122800
2020/6/16,87.864998,88.300003,86.18,88.019997,165428800,86.3920003,99.955002,2020/7/13,27,15.699%,2020/6/15,83.3125,86.419998,83.144997,85.747498,138808800
2020/4/27,70.449997,71.135002,69.987503,70.792503,117087600,70.1022529,81.059998,2020/5/26,29,15.631%,2020/4/24,69.300003,70.752502,69.25,70.7425,126508800
2020/4/24,69.300003,70.752502,69.25,70.7425,126508800,69.4002502,80.222504,2020/5/21,27,15.594%,2020/4/23,68.967499,70.4375,68.717499,68.7575,124814400
2019/1/24,38.5275,38.619999,37.935001,38.174999,101766000,38.0035008,43.892502,2019/2/6,13,15.496%,2019/1/23,38.537498,38.785,37.924999,38.48,92522400
2019/1/23,38.537498,38.785,37.924999,38.48,92522400,38.0109991,43.892502,2019/2/6,14,15.473%,2019/1/22,39.102501,39.182499,38.154999,38.325001,121576000
2020/6/19,88.660004,89.139999,86.287498,87.43,264476000,86.5727481,99.955002,2020/7/13,24,15.458%,2020/6/18,87.852501,88.362503,87.305,87.932503,96820400
2020/6/8,82.5625,83.400002,81.830002,83.364998,95654400,81.987002,94.654999,2020/7/7,29,15.451%,2020/6/5,80.837502,82.9375,80.807503,82.875,137250400
2020/6/3,81.165001,81.550003,80.574997,81.279999,104491200,80.6724976,93.095001,2020/6/23,20,15.399%,2020/6/2,80.1875,80.860001,79.732498,80.834999,87642800
2020/12/1,121.010002,123.470001,120.010002,122.720001,128166800,120.3560019,138.789993,2020/12/29,28,15.316%,2020/11/30,116.970001,120.970001,116.809998,119.050003,169410200
2020/3/30,62.685001,63.880001,62.349998,63.702499,167976400,62.5029983,72.0625,2020/4/14,15,15.294%,2020/3/27,63.1875,63.967499,61.762501,61.935001,204216800
2020/4/20,69.487503,70.419998,69.212502,69.232498,130015200,69.3332516,79.922501,2020/5/12,22,15.273%,2020/4/17,71.172501,71.737503,69.214996,70.699997,215250000
2019/2/22,42.895,43.25,42.845001,43.2425,75652800,42.8855009,49.422501,2019/3/22,28,15.243%,2019/2/21,42.950001,43.092499,42.575001,42.764999,68998800
2019/12/4,65.267502,65.827499,65.169998,65.434998,67181600,65.2357481,75.150002,2020/1/2,29,15.198%,2019/12/3,64.577499,64.8825,64.072502,64.862503,114430400
2020/8/21,119.262497,124.8675,119.25,124.370003,338054800,119.81175,137.979996,2020/9/2,12,15.164%,2020/8/20,115.75,118.392502,115.732498,118.275002,126907200
2020/12/10,120.5,123.870003,120.150002,123.239998,81312200,120.5220021,138.789993,2020/12/29,19,15.157%,2020/12/9,124.529999,125.949997,121,121.779999,115089200
2019/2/21,42.950001,43.092499,42.575001,42.764999,68998800,42.6267508,49.0825,2019/3/21,28,15.145%,2019/2/20,42.797501,43.330002,42.747501,43.0075,104457600
2020/4/17,71.172501,71.737503,69.214996,70.699997,215250000,69.4672467,79.922501,2020/5/12,25,15.051%,2020/4/16,71.845001,72.050003,70.587502,71.672501,157125200
2019/5/31,44.057499,44.497501,43.747501,43.767502,108174400,43.822501,50.392502,2019/6/27,27,14.992%,2019/5/30,44.487499,44.807499,44.1675,44.575001,84873600
2020/9/17,109.720001,112.199997,108.709999,110.339996,178011000,109.0589988,125.389999,2020/10/13,26,14.974%,2020/9/16,115.230003,116,112.040001,112.129997,154679000
2020/12/11,122.43,122.760002,120.550003,122.410004,86939800,120.7710029,138.789993,2020/12/29,18,14.920%,2020/12/10,120.5,123.870003,120.150002,123.239998,81312200
2019/10/8,56.455002,57.014999,56.0825,56.099998,111820000,56.1757499,64.547501,2019/11/5,28,14.903%,2019/10/7,56.567501,57.482498,56.459999,56.764999,122306000
2019/3/7,43.467499,43.610001,43.005001,43.125,99185600,43.065501,49.422501,2019/3/22,15,14.761%,2019/3/6,43.6675,43.872501,43.485001,43.630001,83241600
2019/1/22,39.102501,39.182499,38.154999,38.325001,121576000,38.257749,43.892502,2019/2/6,15,14.728%,2019/1/18,39.375,39.470001,38.994999,39.205002,135004000
2019/12/20,70.557503,70.662498,69.639999,69.860001,275978000,69.7422489,79.997498,2020/1/22,33,14.705%,2019/12/19,69.875,70.294998,69.737503,70.004997,98369200
2020/11/2,109.110001,110.68,107.32,108.769997,122866900,107.656,123.470001,2020/12/1,29,14.689%,2020/10/30,111.059998,111.989998,107.720001,108.860001,190272600
